센터코드,센터명,자치구,행정동,2.0,2.5,3.0,4.0,5.0,6.0,7.0,10.0,16.0,25.0,40.0,65.0,100.0,120.0,160.0,250.0,283.0,400.0,650.0,999.0,1000.0,1600.0,총합계
9020,성수,성동구,성수2가제3동,0,1166,52,2811,14,1602,1,274,138,119,74,24,26,0,13,12,0,5,0,0,0,0,6331
9020,성수,성동구,송정동,0,656,45,5043,2,481,0,37,19,5,6,2,1,0,1,0,0,0,0,0,0,0,6298
9020,성수,성동구,용답동,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,8
9021,정릉,성북구,길음제1동,0,3,0,706,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,713
9021,정릉,성북구,돈암제1동,0,0,0,55,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
9021,정릉,성북구,돈암제2동,404,3922,0,3112,0,841,0,25,14,8,7,2,1,0,2,0,1,3,0,0,0,5,8347
9021,정릉,성북구,동선동,0,2877,13,3060,7,667,1,193,120,34,23,11,5,0,5,1,0,0,0,0,0,0,7017
9021,정릉,성북구,성북동,0,1629,19,4800,9,1335,4,427,373,204,60,11,4,0,0,0,0,0,0,0,0,0,8875
9021,정릉,성북구,정릉제1동,0,686,6,5015,0,1944,0,60,28,9,3,2,1,0,0,0,0,0,0,0,0,0,7754
9021,정릉,성북구,정릉제2동,0,1201,8,7933,0,990,0,76,31,14,4,3,0,0,2,0,0,0,0,0,0,0,10262
9021,정릉,성북구,정릉제3동,0,2829,2,4734,1,868,0,111,38,35,16,8,8,0,1,1,0,3,0,0,0,2,8657
9021,정릉,성북구,정릉제4동,0,1147,11,7772,0,2233,1,81,46,30,18,4,1,0,1,2,0,0,2,0,0,0,11349
9022,서부,마포구,아현동,0,0,0,22,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
9022,서부,서대문구,천연동,2,772,6,6498,5,657,2,85,32,24,8,10,11,0,1,0,1,1,0,0,0,1,8116
9022,서부,서대문구,충현동,12,915,46,3929,3,455,0,122,86,35,26,19,20,0,11,1,0,11,1,0,1,0,5693
9022,서부,용산구,남영동,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
9022,서부,종로구,가회동,0,61,11,1814,6,465,1,146,60,30,17,7,3,0,2,0,0,0,1,0,2,0,2626
9022,서부,종로구,교남동,0,53,3,4275,1,233,0,33,12,11,10,6,5,0,12,2,0,5,1,0,0,0,4662
9022,서부,종로구,무악동,0,26,20,2097,1,871,1,22,13,4,2,2,1,0,3,1,0,0,0,0,0,0,3064
9022,서부,종로구,사직동,11,600,191,4093,11,1663,4,355,183,104,68,34,36,0,23,16,0,31,5,4,3,1,7436
9022,서부,종로구,삼청동,1,56,12,1003,6,473,4,147,63,30,26,18,5,0,2,4,0,1,2,0,0,0,1853
9022,서부,종로구,청운효자동,0,336,12,4136,4,1230,1,199,86,39,21,7,7,0,4,2,0,3,0,0,0,0,6087
9022,서부,중구,명동,0,250,19,716,14,286,13,343,303,247,126,47,50,0,54,41,0,41,17,0,7,2,2576
9022,서부,중구,소공동,0,1136,9,1012,8,415,2,188,178,133,68,47,39,0,35,30,0,37,11,0,4,2,3354
